GlobalEventID,IsRootEvent,QuadClass,EventCode,EventRootCode,ActionGeo_Lat,ActionGeo_Long,country_code_alpha,source_country_code
715815671,1,1,13,1,25.7743,-80.1937,USA,INT
715815672,1,1,13,1,42.3584,-71.0598,USA,INT
715815673,1,1,17,1,37.1811,-113.757,USA,USA
715815674,1,1,26,2,38.8951,-77.0364,USA,USA
715815675,1,1,36,3,1.33333,103.867,SGP,SGP
715815676,1,2,75,7,44.6074,-69.3977,USA,INT
715815677,1,2,75,7,44.6074,-69.3977,USA,INT
715815678,1,2,90,9,42.6134,-70.6762,USA,USA
715815679,0,3,112,11,41.707542,63.849109999999996,UZB,PAK
715815680,0,1,18,1,38.5816,-121.494,USA,USA
715815681,0,1,18,1,38.5974,-121.508,USA,USA
715815682,0,1,18,1,39.0666,-120.76799999999999,USA,USA
715815683,1,1,51,5,46.9048,-110.32600000000001,USA,INT
715815684,1,1,51,5,46.9048,-110.32600000000001,USA,INT
715815685,1,2,84,8,35.0,33.0,CYP,INT
715815686,1,3,110,11,35.0,33.0,CYP,INT
715815687,1,1,30,3,51.5,10.5,DEU,INT
715815688,1,1,30,3,60.0,100.0,RUS,INT
715815689,1,1,43,4,52.5167,13.4,DEU,GBR
715815690,0,1,43,4,35.0,38.0,SYR,GBR
715815692,0,1,10,1,-33.9346,18.8668,ZAF,PAK
715815693,1,1,10,1,4.84625,118.095,MYS,MYS
715815694,1,1,10,1,54.0,-4.0,GBR,GBR
715815695,0,1,13,1,31.0,36.0,JOR,USA
715815696,1,1,20,2,60.0,100.0,RUS,GBR
715815697,0,1,20,2,-30.0,26.0,ZAF,ZAF
715815698,1,1,36,3,47.3917,-121.571,USA,USA
715815699,0,1,42,4,17.9167,-93.8833,MEX,USA
715815700,0,1,42,4,20.6,-100.383,MEX,USA
715815701,0,1,42,4,40.7608,-111.891,USA,USA
715815702,0,1,43,4,35.0,105.0,CHN,SGP
715815703,1,1,46,4,42.5331,124.04,CHN,USA
715815704,1,1,46,4,29.9586,-83.2082,USA,USA
715815705,1,2,60,6,40.782,-73.9743,USA,USA
715815706,1,2,874,8,54.0,-4.0,GBR,GBR
715815708,1,3,120,12,60.0,100.0,RUS,GBR
715815709,0,4,172,17,-33.9346,18.8668,ZAF,PAK
715815710,0,1,10,1,-33.9346,18.8668,ZAF,PAK
715815711,0,4,172,17,-33.9346,18.8668,ZAF,PAK
715815713,1,4,173,17,33.0015,-83.8832,USA,USA
715815714,1,4,173,17,32.9866,-83.6487,USA,USA
715815715,1,4,190,19,32.9866,-83.6487,USA,USA
715815716,0,4,173,17,20.6,-100.383,MEX,USA
715815718,0,1,43,4,1.366667,103.8,SGP,SGP
715815719,1,1,36,3,47.6262,-122.521,USA,USA
715815720,0,1,43,4,32.799,-86.8073,USA,USA
715815721,0,1,43,4,32.799,-86.8073,USA,USA
715815722,0,1,43,4,39.8647,-86.2604,USA,USA
715815723,1,1,46,4,27.8333,-81.717,USA,USA
715815724,1,1,20,2,42.5331,124.04,CHN,USA
715815725,1,1,30,3,54.0,-4.0,GBR,GBR
715815729,0,1,36,3,30.05,31.25,EGY,IND
715815730,1,2,80,8,27.0,30.0,EGY,PAK
715815731,1,1,51,5,29.5,47.75,KWT,KWT
715815732,1,2,80,8,27.0,30.0,EGY,PAK
715815733,1,1,43,4,31.3402,34.3063,PSE,PAK
715815734,0,1,36,3,30.05,31.25,EGY,IND
715815735,1,1,40,4,34.0983,-118.32700000000001,USA,USA
715815736,1,3,130,13,31.7049,35.2038,PSE,USA
715815737,1,1,40,4,34.0983,-118.32700000000001,USA,USA
715815738,0,1,20,2,10.1806,-68.0039,VEN,USA
715815739,0,1,20,2,10.1806,-68.0039,VEN,USA
715815740,0,1,20,2,36.17,-119.74600000000001,USA,USA
715815741,1,1,42,4,52.5167,13.4,DEU,GBR
715815742,1,4,172,17,29.5,47.75,KWT,KWT
715815743,0,1,10,1,48.2,16.3667,AUT,PAK
715815744,0,3,120,12,48.2,16.3667,AUT,PAK
715815745,1,1,12,1,55.95,-3.2,GBR,GBR
715815746,1,1,10,1,48.8893,0.608823,FRA,PAK
715815747,1,4,172,17,46.0,2.0,FRA,GBR
715815748,1,1,42,4,46.0,2.0,FRA,PAK
715815749,1,1,42,4,33.0,44.0,IRQ,PAK
715815750,1,1,42,4,35.0,38.0,SYR,PAK
715815751,1,1,42,4,35.0,38.0,SYR,PAK
715815752,1,1,10,1,48.8667,2.33333,FRA,PAK
715815753,1,2,60,6,46.0,2.0,FRA,USA
715815754,1,4,173,17,42.0046,-93.214,USA,USA
715815755,1,4,173,17,38.4623,-92.302,USA,USA
715815758,0,1,50,5,-21.5,165.5,NCL,INT
715815759,1,1,20,2,0.383333,9.45,GAB,PAK
715815760,1,1,20,2,0.383333,9.45,GAB,PAK
715815761,1,1,20,2,0.383333,9.45,GAB,PAK
715815762,0,1,10,1,51.3833,-0.1,GBR,GBR
715815763,0,1,10,1,51.3169,-0.087878,GBR,GBR
715815764,1,1,10,1,-25.0,135.0,AUS,GBR
715815765,1,1,12,1,51.5,-0.416667,GBR,GBR
715815766,0,1,15,1,51.5,-0.116667,GBR,GBR
715815767,1,1,16,1,54.0,-4.0,GBR,GBR
715815768,1,1,20,2,54.0,-4.0,GBR,GBR
715815769,1,1,20,2,51.5,-1.25,GBR,GBR
715815770,1,1,20,2,50.2833,-3.7666699999999995,GBR,GBR
715815771,1,1,36,3,51.5,-0.116667,GBR,GBR
715815772,1,1,36,3,43.3136,-1.98186,ESP,INT
715815773,1,1,36,3,60.0,100.0,RUS,USA
715815774,1,1,42,4,53.0,-8.0,IRL,GBR
715815775,0,1,43,4,51.5,-1.25,GBR,GBR
715815776,0,1,43,4,30.0,70.0,PAK,PAK
715815777,0,2,60,6,54.0,-4.0,GBR,GBR
715815778,1,2,61,6,53.3331,-6.24889,IRL,GBR
715815779,1,2,61,6,-30.0,26.0,ZAF,GBR
715815780,1,2,71,7,55.0667,-3.55,GBR,GBR
715815781,1,2,71,7,55.95,-3.2,GBR,GBR
715815782,1,2,71,7,53.4,-3.08333,GBR,GBR
715815783,0,2,81,8,51.5,-0.116667,GBR,GBR
715815784,0,2,831,8,51.5,-0.116667,GBR,GBR
715815785,1,2,841,8,42.1497,-74.9384,USA,GBR
715815786,1,3,100,10,54.0,-4.0,GBR,GBR
715815787,1,3,111,11,54.0,-4.0,GBR,GBR
715815788,1,3,120,12,50.8333,4.33333,BEL,GBR
715815789,1,3,120,12,54.0,-4.0,GBR,GBR
715815790,1,3,125,12,54.0,-4.0,GBR,GBR
715815791,1,3,128,12,51.5,-0.116667,GBR,GBR
715815792,1,3,130,13,51.5,-0.116667,GBR,GBR
715815793,1,3,141,14,39.828175,-98.5795,USA,GBR
715815794,0,4,160,16,54.0,-4.0,GBR,GBR
715815795,1,1,42,4,-25.0,135.0,AUS,GBR
715815796,1,2,71,7,35.0,105.0,CHN,GBR
715815798,1,4,190,19,54.0,-4.0,GBR,GBR
715815799,1,2,71,7,35.0,105.0,CHN,GBR
715815800,1,2,71,7,35.0,105.0,CHN,GBR
715815801,1,3,130,13,55.8891,-3.5694199999999996,GBR,GBR
715815802,1,3,120,12,48.8667,2.33333,FRA,GBR
715815803,1,1,43,4,55.95,-3.2,GBR,GBR
715815804,1,1,20,2,51.2833,0.13333299999999998,GBR,GBR
715815805,0,1,36,3,54.0,-4.0,GBR,USA
715815806,1,1,40,4,51.5,-0.116667,GBR,GBR
715815807,1,1,42,4,53.0,-8.0,IRL,GBR
715815808,1,1,43,4,51.5,-0.116667,GBR,GBR
715815809,0,1,40,4,54.0,-4.0,GBR,GBR
715815810,1,1,20,2,51.2833,0.13333299999999998,GBR,GBR
715815811,1,1,42,4,51.2833,0.13333299999999998,GBR,GBR
715815812,1,1,43,4,55.95,-3.2,GBR,GBR
715815813,1,1,42,4,52.3333,-1.58333,GBR,GBR
715815814,1,1,42,4,54.0,-4.0,GBR,GBR
715815815,1,1,43,4,53.3331,-6.24889,IRL,GBR
715815816,1,1,43,4,54.0,-4.0,GBR,GBR
715815817,0,1,10,1,51.5,-0.116667,GBR,USA
715815818,0,1,13,1,51.5,-0.116667,GBR,USA
715815819,0,1,13,1,51.5,-0.116667,GBR,USA
715815820,0,1,13,1,25.0,45.0,SAU,USA
715815821,1,1,40,4,35.75,51.5148,IRN,PAK
715815822,1,1,10,1,51.5,-0.116667,GBR,GBR
715815823,0,2,84,8,54.0,-4.0,GBR,GBR
715815824,0,1,42,4,54.0,-4.0,GBR,USA
715815825,0,1,42,4,54.0,-4.0,GBR,USA
715815826,1,1,50,5,16.8053,96.1561,MMR,USA
715815827,1,1,50,5,24.0,90.0,BGD,USA
715815828,1,1,50,5,54.0,-4.0,GBR,USA
715815829,1,1,50,5,54.0,-4.0,GBR,USA
715815830,1,2,871,8,33.3386,44.3939,IRQ,USA
715815831,1,2,871,8,35.0,105.0,CHN,USA
715815832,0,2,60,6,39.0194,125.755,PRK,USA
715815833,0,2,60,6,39.0194,125.755,PRK,USA
715815834,1,1,43,4,43.9167,25.1,ROU,GBR
715815835,0,1,10,1,51.5,-0.116667,GBR,USA
715815836,0,1,13,1,51.5,-0.116667,GBR,USA
715815837,0,1,13,1,25.0,45.0,SAU,USA
715815838,1,1,36,3,55.7522,37.6156,RUS,GBR
715815839,1,1,46,4,55.7522,37.6156,RUS,GBR
715815840,1,1,46,4,55.7522,37.6156,RUS,GBR
715815841,1,1,43,4,2.0,33.0,UGA,GBR
715815842,0,1,10,1,51.3833,-0.1,GBR,GBR
715815843,0,1,30,3,51.3833,-0.1,GBR,GBR
715815844,1,1,42,4,55.95,-3.2,GBR,GBR
715815845,1,1,43,4,55.95,-3.2,GBR,GBR
715815846,0,1,36,3,54.0,-4.0,GBR,USA
715815847,1,2,71,7,53.0,-8.0,IRL,GBR
715815848,1,2,71,7,35.0,105.0,CHN,GBR
715815849,0,1,36,3,54.0,-4.0,GBR,USA
715815850,1,1,42,4,53.0,-8.0,IRL,GBR
715815851,1,1,43,4,51.5,-0.116667,GBR,GBR
715815852,1,4,186,18,51.5,-0.116667,GBR,GBR
715815853,0,1,42,4,54.0,-4.0,GBR,USA
715815854,0,2,60,6,39.0194,125.755,PRK,USA
715815855,0,2,60,6,39.0194,125.755,PRK,USA
715815856,1,1,36,3,55.7522,37.6156,RUS,GBR
715815857,1,1,46,4,55.7522,37.6156,RUS,GBR
715815858,0,1,40,4,54.0,-4.0,GBR,GBR
715815859,0,1,40,4,54.0,-4.0,GBR,GBR
715815860,0,1,30,3,50.8333,4.33333,BEL,GBR
715815861,0,1,30,3,54.0,-4.0,GBR,GBR
715815862,0,1,57,5,54.0,-4.0,GBR,GBR
715815863,0,1,40,4,54.0,-4.0,GBR,GBR
715815864,1,1,10,1,28.6667,77.2167,IND,IND
715815865,1,1,10,1,-19.0,29.0,ZWE,GBR
715815866,1,1,12,1,54.95,-7.7333300000000005,IRL,GBR
715815867,1,1,12,1,60.0,-96.0,CAN,SGP
715815868,1,1,18,1,39.828175,-98.5795,USA,USA
715815869,1,1,36,3,54.0,-4.0,GBR,GBR
715815870,1,1,40,4,39.828175,-98.5795,USA,USA
715815871,0,1,42,4,-11.0,29.0,ZMB,ZMB
715815872,0,1,42,4,-17.5,24.8667,ZMB,ZMB
715815873,1,1,42,4,38.8951,-77.0364,USA,INT
715815874,1,1,51,5,31.7587,-106.48700000000001,USA,USA
715815875,1,1,51,5,37.669000000000004,-84.6514,USA,USA
715815876,1,1,51,5,42.2373,-71.5314,USA,USA
715815877,0,2,70,7,28.6667,77.2167,IND,IND
715815878,0,2,70,7,51.5,-0.116667,GBR,GBR
715815879,1,2,71,7,25.7743,-80.1937,USA,USA
715815880,0,2,71,7,40.314,-74.5089,USA,USA
715815881,0,2,80,8,11.4833,10.9667,NGA,NGA
715815882,1,3,120,12,25.7743,-80.1937,USA,USA
715815883,0,3,120,12,40.314,-74.5089,USA,USA
715815884,0,3,128,12,60.0,-96.0,CAN,SGP
715815885,1,1,14,1,31.95,35.9333,JOR,JOR
715815886,0,1,20,2,44.6074,-69.3977,USA,USA
715815887,0,1,20,2,1.366667,103.8,SGP,SGP
715815888,0,1,57,5,41.5834,-72.7622,USA,USA
715815889,1,3,111,11,28.6667,77.2167,IND,IND
715815890,1,3,112,11,53.0,-8.0,IRL,GBR
715815892,0,1,43,4,29.5,47.75,KWT,KWT
715815893,1,1,43,4,51.2833,0.13333299999999998,GBR,GBR
715815894,0,2,90,9,55.7522,37.6156,RUS,GBR
715815895,1,1,10,1,51.5,-0.116667,GBR,GBR
715815896,1,1,10,1,53.0,-8.0,IRL,GBR
715815897,1,1,231,2,40.314,-74.5089,USA,USA
715815899,1,1,36,3,30.05,31.25,EGY,IND
715815900,0,1,36,3,30.05,31.25,EGY,IND
715815901,1,1,42,4,39.059012,34.911546,TUR,PAK
715815902,1,1,42,4,33.0,44.0,IRQ,PAK
715815903,1,1,13,1,54.0,-4.0,GBR,GBR
715815904,1,1,20,2,51.5,-0.116667,GBR,GBR
715815905,1,1,42,4,55.95,-3.2,GBR,GBR
715815906,1,1,43,4,51.2833,0.13333299999999998,GBR,GBR
715815907,0,2,70,7,51.5,-0.116667,GBR,GBR
715815908,1,4,174,17,51.8333,0.583333,GBR,GBR
715815909,1,1,42,4,55.95,-3.2,GBR,GBR
715815910,0,3,112,11,13.1072,80.2953,IND,IND
715815911,1,4,192,19,54.0,-4.0,GBR,GBR
715815912,1,1,10,1,31.7667,35.2333,ISR,IND
715815913,0,1,36,3,31.7667,35.2333,ISR,IND
715815914,1,3,130,13,38.8951,-77.0364,USA,PAK
715815915,1,3,130,13,38.8951,-77.0364,USA,PAK
715815916,0,1,43,4,31.5497,74.3436,PAK,PAK
715815917,0,4,190,19,29.3436,47.9461,KWT,KWT
715815919,1,1,30,3,53.0,-8.0,IRL,GBR
715815920,1,1,50,5,53.0,-8.0,IRL,GBR
715815921,1,3,110,11,4.82561,8.23435,NGA,NGA
715815923,1,1,51,5,28.6,77.2,IND,INT
715815924,1,1,51,5,28.0,84.0,NPL,INT
715815925,0,1,42,4,39.0194,125.755,PRK,INT
715815926,0,1,42,4,39.0194,125.755,PRK,INT
715815927,1,1,42,4,28.6,77.2,IND,PAK
715815928,1,1,50,5,31.546,120.991,CHN,PAK
715815929,1,1,50,5,31.546,120.991,CHN,PAK
715815930,0,1,13,1,11.2433,125.005,PHL,PAK
715815931,1,1,36,3,39.0194,125.755,PRK,PAK
715815932,1,1,46,4,39.0194,125.755,PRK,PAK
715815933,1,1,10,1,32.0667,34.7667,ISR,INT
715815934,0,1,20,2,31.7667,35.2333,ISR,IND
715815935,1,3,120,12,32.0667,34.7667,ISR,INT
715815936,0,1,51,5,41.3082,-72.9282,USA,USA
715815937,0,1,20,2,55.7522,37.6156,RUS,INT
715815938,0,1,20,2,55.7522,37.6156,RUS,INT
715815939,0,1,20,2,38.8951,-77.0364,USA,INT
715815941,1,1,13,1,34.4667,-119.01799999999999,USA,USA
715815942,1,1,18,1,39.828175,-98.5795,USA,USA
715815943,1,1,30,3,-33.8833,151.217,AUS,USA
715815944,1,1,30,3,-33.8833,151.217,AUS,USA
715815945,1,1,40,4,39.828175,-98.5795,USA,USA
715815946,1,1,43,4,36.17,-119.74600000000001,USA,PAK
715815947,1,1,51,5,42.6134,-70.6762,USA,USA
715815948,1,1,51,5,37.669000000000004,-84.6514,USA,USA
715815949,0,2,90,9,38.8951,-77.0364,USA,GBR
715815950,1,2,90,9,38.8951,-77.0364,USA,GBR
715815951,1,3,130,13,31.4167,34.3333,ISR,PAK
715815952,1,4,193,19,54.0,-4.0,GBR,USA
715815953,1,4,192,19,-30.0,26.0,ZAF,GBR
715815954,1,4,192,19,-30.0,26.0,ZAF,GBR
715815955,0,1,13,1,24.8667,67.05,PAK,PAK
715815956,0,1,13,1,34.0078,71.5733,PAK,PAK
715815957,0,2,70,7,24.8667,67.05,PAK,PAK
715815958,0,2,70,7,34.0078,71.5733,PAK,PAK
715815959,0,1,10,1,38.8951,-77.0364,USA,GBR
715815960,0,1,10,1,60.0,100.0,RUS,GBR
715815961,0,1,10,1,54.3167,-130.333,CAN,INT
715815963,1,1,31,3,33.7712,-111.38799999999999,USA,USA
715815964,1,1,51,5,31.7667,35.2333,ISR,ISR
715815965,1,1,51,5,39.0,22.0,GRC,ISR
715815966,1,3,130,13,51.5,-0.116667,GBR,GBR
715815967,1,3,130,13,51.5,-0.116667,GBR,GBR
715815968,1,1,42,4,31.7667,35.2333,ISR,USA
715815969,0,4,191,19,6.931939999999999,79.8478,LKA,LKA
715815970,0,4,191,19,25.0,45.0,SAU,LKA
715815971,0,4,191,19,15.5,47.5,YEM,LKA
715815972,1,1,40,4,-25.0,135.0,AUS,GBR
715815973,1,1,43,4,52.3333,-1.58333,GBR,GBR
715815974,0,2,71,7,43.6667,-79.4167,CAN,USA
715815976,1,1,20,2,40.314,-74.5089,USA,USA
715815977,1,1,40,4,13.833332999999998,-88.916667,SLV,INT
715815978,1,1,43,4,52.3333,-1.58333,GBR,GBR
715815979,1,1,43,4,52.3333,-1.58333,GBR,GBR
715815980,1,1,20,2,53.0,-8.0,IRL,GBR
715815981,1,2,73,7,31.8335,-81.5004,USA,USA
715815982,1,2,73,7,32.9866,-83.6487,USA,USA
715815983,1,2,73,7,32.9866,-83.6487,USA,USA
715815984,0,2,70,7,41.999981,43.499905,GEO,USA
715815985,1,1,42,4,14.1,-87.2167,HND,USA
715815986,1,1,36,3,-7.1046,112.337,IDN,INT
715815987,1,1,36,3,-25.0,135.0,AUS,INT
715815988,1,1,33,3,-25.0,135.0,AUS,INT
715815989,1,1,33,3,-25.0,135.0,AUS,INT
715815990,0,1,10,1,49.75,6.1666669999999995,LUX,GBR
715815991,0,1,12,1,54.0,-4.0,GBR,GBR
715815992,0,4,190,19,1.0,38.0,KEN,GBR
715815993,0,1,57,5,54.0,-4.0,GBR,GBR
715815994,0,1,30,3,54.0,-4.0,GBR,GBR
715815995,0,1,40,4,16.8053,96.1561,MMR,USA
715815996,0,1,40,4,16.8053,96.1561,MMR,USA
715815997,0,2,85,8,16.8053,96.1561,MMR,USA
715815998,0,2,85,8,54.0,-4.0,GBR,USA
715815999,0,2,85,8,54.0,-4.0,GBR,USA
715816000,0,4,163,16,16.8053,96.1561,MMR,USA
715816001,0,4,163,16,54.0,-4.0,GBR,USA
715816002,0,4,163,16,54.0,-4.0,GBR,USA
715816003,1,3,120,12,32.0667,34.7667,ISR,INT
715816004,1,3,120,12,32.0667,34.7667,ISR,INT
715816005,0,3,129,12,55.7522,37.6156,RUS,INT
715816006,0,3,129,12,31.7667,35.2333,ISR,INT
715816007,1,2,60,6,32.0667,34.7667,ISR,USA
715816008,0,1,40,4,16.8053,96.1561,MMR,USA
715816009,0,4,163,16,39.0194,125.755,PRK,USA
715816010,1,4,172,17,39.0194,125.755,PRK,USA
715816011,1,1,14,1,29.3167,78.5167,IND,IND
715816012,1,1,14,1,28.6,77.2,IND,IND
715816013,0,3,111,11,16.8053,96.1561,MMR,USA
715816014,1,1,10,1,28.6667,77.2167,IND,IND
715816015,1,2,71,7,28.6667,77.2167,IND,IND
715816016,1,2,874,8,28.0,84.0,NPL,INT
715816017,1,2,874,8,28.0,84.0,NPL,INT
715816018,1,3,110,11,28.6,77.2,IND,INT
715816019,1,3,111,11,28.6667,77.2167,IND,IND
715816020,1,3,100,10,13.1072,80.2953,IND,IND
715816021,1,1,10,1,28.6667,77.2167,IND,IND
715816022,0,2,70,7,28.6667,77.2167,IND,IND
715816023,1,3,100,10,28.6667,77.2167,IND,IND
715816024,1,3,111,11,28.6667,77.2167,IND,IND
715816026,0,2,70,7,28.6667,77.2167,IND,IND
715816027,1,3,120,12,29.6161,76.9806,IND,IND
715816028,1,1,42,4,28.6,77.2,IND,PAK
715816029,1,4,151,15,20.5,84.4167,IND,IND
715816030,1,4,152,15,19.3667,79.2833,IND,IND
715816031,1,4,152,15,20.5,84.4167,IND,IND
715816032,1,1,10,1,28.6667,77.2167,IND,IND
715816033,1,3,100,10,28.6667,77.2167,IND,IND
715816034,1,3,111,11,28.6667,77.2167,IND,IND
715816036,1,1,12,1,54.95,-7.7333300000000005,IRL,GBR
715816037,1,1,20,2,53.3331,-6.24889,IRL,GBR
715816038,1,1,30,3,53.0,-8.0,IRL,GBR
715816039,1,1,40,4,53.0,-8.0,IRL,GBR
715816040,1,1,42,4,51.9,-8.33333,IRL,GBR
715816041,1,1,46,4,38.4623,-92.302,USA,GBR
715816042,1,1,50,5,53.0,-8.0,IRL,GBR
715816043,1,2,60,6,53.0,-8.0,IRL,GBR
715816044,1,2,62,6,53.0,-8.0,IRL,GBR
715816045,1,4,1723,17,53.3331,-6.24889,IRL,GBR
715816046,1,4,1821,18,53.0,-8.0,IRL,GBR
715816047,1,1,51,5,47.333333,13.333332999999998,AUT,GBR
715816048,1,1,51,5,53.0,-8.0,IRL,GBR
715816049,1,1,20,2,54.0,-4.0,GBR,GBR
715816050,1,3,112,11,53.0,-8.0,IRL,GBR
715816051,1,2,60,6,50.0833,14.4667,CZE,GBR
715816052,1,1,42,4,54.0,-4.0,GBR,GBR
715816053,1,1,43,4,53.3331,-6.24889,IRL,GBR
715816054,1,1,43,4,54.0,-4.0,GBR,GBR
715816055,1,1,12,1,54.95,-7.7333300000000005,IRL,GBR
715816056,1,1,51,5,53.0,-8.0,IRL,GBR
715816057,1,3,128,12,53.0,-8.0,IRL,GBR
715816058,1,2,90,9,53.0,-8.0,IRL,GBR
715816059,1,3,120,12,53.0,-8.0,IRL,GBR
715816060,1,1,42,4,53.0,-8.0,IRL,GBR
715816061,1,3,110,11,53.0,-8.0,IRL,GBR
715816062,1,3,111,11,53.0,-8.0,IRL,GBR
715816063,1,1,46,4,53.0,-8.0,IRL,GBR
715816064,1,1,50,5,53.0,-8.0,IRL,GBR
715816065,1,1,30,3,53.0,-8.0,IRL,GBR
715816066,1,1,50,5,53.0,-8.0,IRL,GBR
715816067,1,1,43,4,53.3331,-6.24889,IRL,GBR
715816068,1,1,43,4,51.5,-0.116667,GBR,GBR
715816069,1,1,57,5,53.0,-8.0,IRL,GBR
715816070,1,1,57,5,39.5,-8.0,PRT,GBR
715816071,1,1,57,5,39.5,-8.0,PRT,GBR
715816072,1,1,46,4,38.4623,-92.302,USA,GBR
715816073,1,1,46,4,38.4623,-92.302,USA,GBR
715816074,1,2,80,8,31.5,34.75,ISR,PAK
715816075,1,2,80,8,31.5,34.75,ISR,PAK
715816076,0,1,10,1,32.0,53.0,IRN,INT
715816077,0,1,10,1,32.0,53.0,IRN,INT
715816078,1,1,31,3,33.3386,44.3939,IRQ,USA
715816079,1,1,31,3,33.3386,44.3939,IRQ,USA
715816080,0,1,43,4,33.3386,44.3939,IRQ,USA
715816081,0,1,43,4,33.3386,44.3939,IRQ,USA
715816082,1,1,31,3,33.3386,44.3939,IRQ,USA
715816083,1,1,31,3,33.3386,44.3939,IRQ,USA
715816084,0,1,17,1,40.7795,-73.9629,USA,INT
715816085,0,1,17,1,65.0,-18.0,ISL,INT
715816086,0,1,20,2,34.0983,-118.32700000000001,USA,AUS
715816087,1,1,20,2,65.0,-18.0,ISL,AUS
715816088,1,1,20,2,18.25,-77.5,JAM,INT
715816089,1,1,51,5,65.0,-18.0,ISL,INT
715816090,0,1,11,1,31.7667,35.2333,ISR,IND
715816091,0,1,30,3,31.7667,35.2333,ISR,JOR
715816092,0,2,71,7,31.7667,35.2333,ISR,INT
715816093,0,2,874,8,31.7667,35.2333,ISR,IND
715816094,0,3,110,11,31.4167,34.3333,ISR,PAK
715816095,1,1,43,4,26.0,50.5,BHR,USA
715816096,1,1,43,4,31.7667,35.2333,ISR,USA
715816097,1,1,43,4,31.7667,35.2333,ISR,USA
715816098,0,4,193,19,31.9026,35.1955,PSE,PAK
715816099,1,1,43,4,31.7667,35.2333,ISR,USA
715816100,1,2,75,7,31.5,34.75,ISR,PAK
715816101,0,1,10,1,31.7667,35.2333,ISR,INT
715816102,0,2,71,7,31.7667,35.2333,ISR,INT
715816103,1,1,25,2,32.0667,34.7667,ISR,USA
715816104,0,1,40,4,30.05,31.25,EGY,IND
715816105,1,1,40,4,31.7667,35.2333,ISR,IND
715816106,1,2,831,8,32.0667,34.7667,ISR,USA
715816107,0,4,182,18,31.4167,34.3333,ISR,PAK
715816108,1,4,190,19,31.7667,35.2333,ISR,PAK
715816109,0,1,42,4,40.8648,-74.2582,USA,USA
715816110,1,2,70,7,31.7667,35.2333,ISR,JOR
715816111,0,1,42,4,31.7667,35.2333,ISR,IND
715816112,1,1,46,4,31.5,34.75,ISR,PAK
715816113,1,1,46,4,31.5,34.75,ISR,PAK
715816114,1,4,172,17,31.5,34.75,ISR,PAK
715816115,1,4,172,17,31.5,34.75,ISR,PAK
715816116,1,1,43,4,31.7667,35.2333,ISR,USA
715816117,1,1,43,4,31.7667,35.2333,ISR,USA
715816118,1,1,43,4,31.7667,35.2333,ISR,USA
715816119,0,3,141,14,31.4167,34.3333,ISR,PAK
715816120,0,1,10,1,31.7667,35.2333,ISR,JOR
715816121,0,1,10,1,31.666666999999997,35.25,PSE,JOR
715816122,0,1,10,1,31.7667,35.2333,ISR,JOR
715816123,0,1,43,4,31.7667,35.2333,ISR,JOR
715816124,0,4,173,17,31.9026,35.1955,PSE,PAK
715816125,1,4,175,17,31.4167,34.3333,ISR,PAK
715816126,0,4,190,19,31.9026,35.1955,PSE,PAK
715816127,1,3,111,11,31.7667,35.2333,ISR,PAK
715816128,1,2,80,8,27.0,30.0,EGY,PAK
715816129,1,2,80,8,27.0,30.0,EGY,PAK
715816130,1,4,191,19,31.4167,34.3333,ISR,PAK
715816131,1,4,191,19,27.0,30.0,EGY,PAK
715816132,1,4,191,19,31.4167,34.3333,ISR,PAK
715816133,1,4,192,19,31.4167,34.3333,ISR,PAK
715816134,1,4,192,19,31.4167,34.3333,ISR,PAK
715816135,0,4,195,19,31.4167,34.3333,ISR,PAK
715816136,0,4,195,19,31.4167,34.3333,ISR,PAK
715816137,1,1,43,4,31.7667,35.2333,ISR,USA
715816138,1,3,141,14,32.0667,34.7667,ISR,USA
715816139,0,1,43,4,31.7667,35.2333,ISR,INT
715816140,0,1,51,5,31.7667,35.2333,ISR,INT
715816141,0,2,71,7,55.7522,37.6156,RUS,INT
715816142,0,2,71,7,31.7667,35.2333,ISR,INT
715816143,1,1,10,1,31.7667,35.2333,ISR,IND
715816144,1,1,10,1,31.7667,35.2333,ISR,IND
715816145,1,3,120,12,31.7667,35.2333,ISR,IND
715816146,1,3,120,12,31.7667,35.2333,ISR,IND
715816147,1,1,10,1,32.0667,34.7667,ISR,INT
715816148,1,1,10,1,31.7667,35.2333,ISR,JOR
715816149,0,1,40,4,30.05,31.25,EGY,IND
715816150,1,1,40,4,31.7667,35.2333,ISR,IND
715816151,1,3,111,11,31.7667,35.2333,ISR,PAK
715816152,1,3,130,13,38.8951,-77.0364,USA,PAK
715816153,1,3,120,12,32.0667,34.7667,ISR,INT
715816154,1,4,190,19,31.7667,35.2333,ISR,PAK
715816155,1,4,193,19,31.7667,35.2333,ISR,PAK
715816156,1,4,190,19,31.7667,35.2333,ISR,PAK
715816157,0,1,10,1,39.8647,-86.2604,USA,USA
715816158,1,1,36,3,42.833333,12.833333,ITA,CHN
715816159,0,2,70,7,39.8647,-86.2604,USA,USA
715816160,1,4,193,19,52.5167,13.4,DEU,GBR
715816161,1,4,193,19,42.833333,12.833333,ITA,GBR
715816162,1,1,40,4,34.0983,-118.32700000000001,USA,USA
715816163,1,3,120,12,48.8667,2.33333,FRA,GBR
715816164,1,3,120,12,48.8667,2.33333,FRA,GBR
715816165,0,1,10,1,32.799,-86.8073,USA,USA
715816166,1,1,20,2,34.0983,-118.32700000000001,USA,USA
